G,SR,I,SC,num_replicas,PEC_consultas_media,PEC_consultas_desv,PEC_consultas_ic_inf,PEC_consultas_ic_sup,PEC_partos_nat_media,PEC_partos_nat_desv,PEC_partos_nat_ic_inf,PEC_partos_nat_ic_sup,PEC_partos_ces_media,PEC_partos_ces_desv,PEC_partos_ces_ic_inf,PEC_partos_ces_ic_sup,PEC_general_media,PEC_general_desv,PEC_general_ic_inf,PEC_general_ic_sup,UT_med_media,UT_med_desv,UT_med_ic_inf,UT_med_ic_sup,UT_Q_media,UT_Q_desv,UT_Q_ic_inf,UT_Q_ic_sup,PTOSR_promedio_media,PTOSR_promedio_desv,PTOSR_promedio_ic_inf,PTOSR_promedio_ic_sup,PPDSR_media,PPDSR_desv,PPDSR_ic_inf,PPDSR_ic_sup,PPDINC_media,PPDINC_desv,PPDINC_ic_inf,PPDINC_ic_sup,CTM_media,CTM_desv,CTM_ic_inf,CTM_ic_sup,CII_media,CII_desv,CII_ic_inf,CII_ic_sup
2,30,20,5,5,1.4034955123343487,0.03237354048354417,1.3632984526215397,1.4436925720471576,19.927259776479715,0.34708123984992234,19.496301496506142,20.35821805645329,35.596596027024475,1.209845846928141,34.09437399551746,37.09881805853149,8.998986748729385,0.23306211271640578,8.709601914024116,9.288371583434653,23.83267016617365,0.2550866652968362,23.515938237452715,24.149402094894583,30.873109508982594,0.38930463167317625,30.389723963500032,31.356495054465157,3.3609295350189,4.384479924589389e-05,3.3608750945101677,3.360983975527632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814522283.479143,73046660.22071114,5723822875.294063,5905221691.664224,48000000.0,0.0,48000000.0,48000000.0
3,15,10,2,5,0.17996078020011205,0.005277018839494871,0.17340849588926827,0.18651306451095584,19.676993714709475,0.29017304167304114,19.31669629561478,20.03729113380417,35.10001891600329,0.9243467784665576,33.95229079932574,36.24774703268085,8.011574094874014,0.19526554620502534,7.76911989606164,8.254028293686389,15.821592442702169,0.12839399225377887,15.662170244934998,15.98101464046934,30.72409931365508,0.3529038656517975,30.285911288848304,31.16228733846186,6.415777115986522,0.019404993600275484,6.391682634047686,6.439871597925358,5.447272249347482,0.33763182419035903,5.02804696860245,5.866497530092515,0.09672771007011903,0.07222502667991947,0.00704849467235652,0.18640692546788154,5948868599.771207,51639670.830045655,5884749479.622446,6012987719.919968,0.0,0.0,0.0,0.0
3,15,15,2,5,0.18227680534638954,0.003928784341290514,0.1773985752731024,0.18715503541967668,19.83466445989496,0.42640188102464377,19.305216595460294,20.364112324329625,35.47488037762863,0.8630582056120869,34.40325207536576,36.5465086798915,8.103226125981985,0.12063917451426688,7.9534328062145985,8.253019445749372,15.910112941374868,0.15088914359883746,15.722759324048393,16.097466558701342,30.91304343546854,0.327807151456535,30.506017097151233,31.32006977378585,6.410389368984184,0.014997046926849377,6.391768075735743,6.429010662232625,5.5045516408997885,0.2876811097301927,5.147348363984501,5.861754917815076,0.0,0.0,0.0,0.0,5980651814.67716,51908705.90268771,5916198643.364446,6045104985.989875,0.0,0.0,0.0,0.0
3,15,20,2,5,0.1787646619673384,0.007396844447038182,0.16958026651713765,0.18794905741753914,19.569539282491306,0.5428819400247463,18.89546232228756,20.24361624269505,35.255964169787525,0.6096547117176705,34.4989778629124,36.01295047666265,8.037790043924646,0.1745093093857102,7.8211081171090076,8.254471970740285,15.9598849146338,0.08850796540378396,15.849987760437658,16.069782068829944,31.047232762927706,0.11907565997448336,30.899380802875037,31.195084722980376,6.401590993196382,0.010552307886192816,6.388488572396135,6.414693413996629,5.703877645890465,0.2308527498615028,5.417236097501098,5.990519194279832,0.0,0.0,0.0,0.0,5999239185.8254595,17425962.773612123,5977601995.215426,6020876376.4354925,6000000.0,0.0,6000000.0,6000000.0
3,24,10,2,5,0.18316442086450996,0.009587236682815147,0.17126029423319988,0.19506854749582003,19.60529292373518,0.2962524728418528,19.237446893828615,19.973138953641747,35.80678506006321,0.9532975953339801,34.62310975636279,36.99046036376364,8.105913048942583,0.1327620925248972,7.94106713832822,8.270758959556945,15.939192221548586,0.10359180634668815,15.810566005099007,16.067818437998167,30.976967753193286,0.14376804777602795,30.798456144177752,31.15547936220882,4.198998565820684,0.0007126425286505931,4.19811370324927,4.1998834283920985,0.07206512262277717,0.036708717592194996,0.026485229568319398,0.11764501567723495,0.18724639158210055,0.13022993936405594,0.02554456438549277,0.3489482187787083,6119194285.311824,20945239.37249789,6093187335.649233,6145201234.974415,0.0,0.0,0.0,0.0
3,24,15,2,5,0.18268510291097,0.00449791825081631,0.17710019975206773,0.1882700060698723,19.186199318151303,0.43571038714508087,18.64519341678983,19.727205219512776,35.11474912662167,0.9503265480901036,33.93476286532093,36.29473538792241,7.929535789819093,0.1933846580013233,7.689417022173902,8.169654557464284,15.875469070493448,0.057398386993514135,15.804199559808634,15.946738581178263,30.825065263940047,0.1414087340392674,30.649483129851916,31.00064739802818,4.199503871377011,0.00047204839130003364,4.198917745884124,4.200089996869899,0.04034851245749488,0.015581455024408615,0.02100158071405551,0.05969544420093424,0.0,0.0,0.0,0.0,6099864883.749559,22870976.51515514,6071466815.606928,6128262951.892191,0.0,0.0,0.0,0.0
3,24,20,2,5,0.1824727274251024,0.00463993103207804,0.17671149210842266,0.18823396274178214,19.54370953934307,0.23290406979369196,19.254520940845104,19.832898137841035,35.31160711939154,1.0891288977178135,33.959274977691976,36.6639392610911,8.01427222737959,0.15371716465849225,7.82340715811718,8.205137296642,15.747421160588829,0.14512594866335865,15.567223494928369,15.927618826249288,30.546436194032843,0.27106262463861985,30.20986749176045,30.883004896305238,4.1998678464972,0.0005971308080127678,4.199126410670672,4.200609282323727,0.030923233487240263,0.02483021649629416,9.244759618653661e-05,0.06175401937829399,0.0,0.0,0.0,0.0,6050867307.093683,47418409.65597186,5991989574.971786,6109745039.215581,6000000.0,0.0,6000000.0,6000000.0
3,30,10,2,5,0.18397642118921773,0.0059395267622743995,0.17660152464213383,0.19135131773630162,19.432262705814303,0.1515000014854936,19.24415060824195,19.620374803386657,35.33869390833748,1.3249208038300817,33.693587445750474,36.98380037092449,8.021098244863891,0.21352615532722494,7.755970505119211,8.286225984608572,15.864757550862667,0.14562005052973892,15.683946376703277,16.045568725022058,30.84245658250783,0.3189751267676851,30.44639665127791,31.238516513737746,3.360943653009379,9.609025198923884e-05,3.3608243412029055,3.361062964815852,0.0,0.0,0.0,0.0,0.14856029112916086,0.10906543602944112,0.013137665763007872,0.2839829164953138,6104148825.768522,55535095.63677407,6035192896.879537,6173104754.657508,42000000.0,0.0,42000000.0,42000000.0
3,30,15,2,5,0.18133981996737117,0.00971765515633664,0.16927375741278877,0.19340588252195356,19.553960299981785,0.26133037116984814,19.229475786462956,19.878444813500614,34.98207191105873,0.5024397906572255,34.35821051173462,35.605933310382845,7.974715935215218,0.095999878902538,7.855516341750016,8.093915528680421,15.829653188676925,0.05836476415745033,15.757183762258965,15.902122615094886,30.71971025909246,0.14371346559269083,30.541266422808917,30.898154095376,3.360891896487999,8.304509622747532e-05,3.360788782381786,3.360995010594212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6081630252.537938,26574205.779744852,6048634017.940371,6114626487.135506,42000000.0,0.0,42000000.0,42000000.0
3,30,20,2,5,0.18052706338486865,0.005054195361229635,0.17425145096494132,0.18680267580479598,19.419854902860834,0.3082001146417136,19.037173916267946,19.802535889453722,34.812395332183925,1.0838597365135605,33.46660571825242,36.15818494611543,7.9052200927257985,0.15060421686698275,7.7182202586643935,8.092219926787203,15.769823865207679,0.17906453690800642,15.547485876373978,15.99216185404138,30.585287472334613,0.37019627126889837,30.125628090030748,31.04494685463848,3.360891504582613,0.00010347238004109168,3.360763026653508,3.3610199825117184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6053688338.456622,62448467.46236225,5976148324.665607,6131228352.247637,48000000.0,0.0,48000000.0,48000000.0
3,15,10,3,5,0.0831084548068858,0.005140625850785022,0.07672552475973043,0.08949138485404118,19.40279352195112,0.25189049713399536,19.09003016017019,19.715556883732052,35.04352554562843,0.4884506707164604,34.437033932901315,35.65001715835554,7.891326633745891,0.1173597812095312,7.745605218580945,8.037048048910837,15.919799735305238,0.08156615119061422,15.818521981899808,16.02107748871067,30.940354854718485,0.09815398577748151,30.81848058429838,31.06222912513859,6.413250426873186,0.006111962571685659,6.405661422989556,6.420839430756817,5.432548480222336,0.13972224022697258,5.259060404784126,5.6060365556605465,0.0817065666274278,0.07097270016487871,-0.006417680022612615,0.1698308132774682,5983775273.601446,16003960.743212469,5963903731.717933,6003646815.48496,0.0,0.0,0.0,0.0
3,15,15,3,5,0.0851436168999263,0.005111717910215845,0.07879658080183789,0.09149065299801472,19.447404679718815,0.42204926152641226,18.923361306212982,19.97144805322465,35.282673305308506,0.5260855662366314,34.629451797737836,35.93589481287918,7.933140419488001,0.052848715906007974,7.8675200715962115,7.99876076737979,15.920182530493951,0.10481652846996002,15.790035620676102,16.050329440311803,30.896942790147182,0.23871466686117102,30.60053938246246,31.193346197831904,6.41150041518186,0.013364952675075445,6.394905634607522,6.428095195756198,5.415832172648042,0.23528660769075851,5.123685262618933,5.70797908267715,0.0,0.0,0.0,0.0,5982220162.248195,40454068.786214516,5931989801.455493,6032450523.040896,0.0,0.0,0.0,0.0
3,15,20,3,5,0.07896613621799113,0.0030507877060981857,0.07517808295716637,0.0827541894788159,19.365323225799862,0.4662567309332166,18.786389029079906,19.94425742251982,35.701839815267235,1.5629657450801095,33.76116151917554,37.64251811135893,7.996063601536219,0.3124046032066031,7.608162052861448,8.383965150210992,15.917186550518158,0.20677095516182287,15.660446499619518,16.1739266014168,30.967700674641538,0.39102745990005877,30.48217595537457,31.453225393908507,6.404522070133639,0.01536921429769027,6.385438670059519,6.42360547020776,5.636069504459057,0.24749861149431493,5.328759388961145,5.943379619956969,0.0,0.0,0.0,0.0,5991728046.877579,59963834.743814975,5917273112.0819435,6066182981.673214,6000000.0,0.0,6000000.0,6000000.0
3,24,10,3,5,0.08290459141486708,0.0037368791416402293,0.07826464311905382,0.08754453971068035,19.21837295547822,0.3424319246766297,18.793187562771624,19.643558348184815,34.69741692511915,1.1452010923043008,33.275461958101275,36.119371892137025,7.805741244423984,0.22504907109830907,7.526305915012014,8.085176573835955,15.83446107187638,0.11629193029104745,15.690065568752363,15.978856575000396,30.71667696919095,0.2844149127120616,30.363529211524117,31.06982472685778,4.1997774445714935,0.000539005291657391,4.199108181106001,4.200446708036986,0.03596516391647227,0.011981007428849718,0.0210887783298577,0.050841549503086836,0.13564768870937066,0.11443791655910074,-0.006445752311511371,0.27774112973025267,6074198724.2924185,54919961.51133632,6006006585.301056,6142390863.283781,0.0,0.0,0.0,0.0
3,24,15,3,5,0.0840009148542266,0.0026158106008800893,0.08075295700499403,0.08724887270345917,19.51106693947609,0.3629682225026889,19.060382365102488,19.961751513849695,35.53005829647955,0.7247254677176518,34.63019277463316,36.429923818325946,8.005341788889757,0.1947920361516751,7.763475530463415,8.247208047316098,15.939412903135358,0.10139351828540213,15.813516221829158,16.065309584441557,31.013706574991755,0.2707372102497197,30.677541928050555,31.349871221932954,4.199590690833673,0.00024162535028539653,4.19929067333517,4.199890708332175,0.04077405065109192,0.012415065507663348,0.025358710774884975,0.05618939052729887,0.0,0.0,0.0,0.0,6127848447.707518,47126122.2640637,6069333638.317281,6186363257.0977545,0.0,0.0,0.0,0.0
3,24,20,3,5,0.08514037442601638,0.0047492056909816645,0.07924345669946001,0.09103729215257275,19.67872025887796,0.20156612103537272,19.428442863130755,19.928997654625164,35.55559209156273,1.1638370456718878,34.11049753217611,37.00068665094935,8.06273945295086,0.18384495179922822,7.834465795050251,8.291013110851468,16.035978177231232,0.1341949196601826,15.869353176747337,16.20260317771513,31.23781526007384,0.30150493490447833,30.86344743712218,31.612183083025503,4.199177360973399,0.0002451248819404589,4.19887299823243,4.199481723714369,0.06036690594655053,0.00901508752836064,0.04917319632192935,0.07156061557117172,0.0,0.0,0.0,0.0,6174224608.150276,55078612.70568889,6105835477.682613,6242613738.617939,6000000.0,0.0,6000000.0,6000000.0
3,30,10,3,5,0.08751485252173057,0.005015880919196373,0.08128681376508722,0.09374289127837392,19.555789655859357,0.31559891062074535,19.16392185066925,19.947657461049463,35.72259071377154,0.9524590026046453,34.539956660472285,36.90522476707079,8.049807452112631,0.15503516762534258,7.857305866016757,8.242309038208505,15.938405607181409,0.04726598121755595,15.879717139963795,15.997094074399023,31.040670494068326,0.1204075998537704,30.891164712219773,31.19017627591688,3.3609256594782217,5.578393827565706e-05,3.3608563945703867,3.360994924386057,0.0007437156031533541,0.0016629986445781569,-0.0013211699428810045,0.0028086011491877125,0.11097740560750377,0.026243827801824684,0.07839138945091897,0.14356342176408857,6135330305.029497,18305097.561229628,6112601524.404111,6158059085.654883,42000000.0,0.0,42000000.0,42000000.0
3,30,15,3,5,0.08375576729609775,0.0019325525755707982,0.08135618633837553,0.08615534825381997,19.403378830013033,0.14951588666767093,19.21773033637827,19.589027323647795,35.74183915863047,0.8817819966434224,34.646962199134094,36.836716118126844,8.02645986517829,0.10410399543651966,7.897197681975595,8.155722048380987,15.887660673835626,0.05996847645600484,15.813199975593074,15.962121372078178,30.9621738689537,0.14355789929732526,30.78392319373845,31.140424544168948,3.3609012397013798,8.933357639793796e-05,3.3607903174157356,3.361012161987024,0.0007421976472334582,0.0016596043919544215,-0.0013184733775171995,0.002802868671984116,0.0,0.0,0.0,0.0,6117080177.959196,25120282.788864695,6085889227.195565,6148271128.722827,42000000.0,0.0,42000000.0,42000000.0
3,30,20,3,5,0.08548939149123673,0.002888234668862775,0.08190317448454584,0.08907560849792762,19.359136017230288,0.2410110890695122,19.059881224764794,19.65839080969578,35.967628955657,0.5241161381205562,35.31685281607511,36.618405095238884,8.006758900991988,0.07876090514506494,7.908964320607419,8.104553481376557,15.889395642966523,0.18461653714274578,15.660163935323327,16.118627350609717,30.88668581700447,0.34839832765492046,30.454092156520954,31.319279477487985,3.3609400397376747,3.373157384273055e-05,3.3608981564568317,3.360981923018518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111459560.6800165,61617732.40108074,6034951040.706641,6187968080.653392,48000000.0,0.0,48000000.0,48000000.0
3,15,10,4,5,0.08172456983238159,0.004071137683873719,0.07666958473858493,0.08677955492617825,19.159434223134884,0.4582860889137434,18.590396885653078,19.72847156061669,35.6067602033021,1.125035916054367,34.2098436096512,37.003676796953,7.93108500060823,0.23160322821335264,7.6435116102679395,8.218658390948521,15.826839407314292,0.16021664619731754,15.627904165818133,16.02577464881045,30.762047522391413,0.3637861320333586,30.31034737919979,31.213747665583035,6.415075383886345,0.02035219785296207,6.389804792528002,6.440345975244687,5.372140405457604,0.32846596332125716,4.9642960441662805,5.779984766748928,0.1737158904345622,0.08005665635867318,0.07431242241742708,0.2731193584516973,5954042457.817804,52458037.67930642,5888907201.014993,6019177714.620616,0.0,0.0,0.0,0.0
3,15,15,4,5,0.08809788009941213,0.003255355833942175,0.08405582195906354,0.09213993823976073,19.376843652068935,0.34110845152684155,18.95330156832502,19.80038573581285,35.00201772704092,0.8053714296165959,34.0020170177041,36.002018436377746,7.8774117715541125,0.15529553481558966,7.684586896891795,8.07023664621643,15.940011458722996,0.1591757892461111,15.742368611830429,16.137654305615563,30.934211829954382,0.3359622248558992,30.517059630594375,31.35136402931439,6.409545893681644,0.017061846201403778,6.388360813510471,6.430730973852817,5.4411970563884555,0.32034044440256126,5.0434418594052,5.838952253371711,0.0,0.0,0.0,0.0,5980266342.428183,52752013.94531207,5914766065.879545,6045766618.97682,0.0,0.0,0.0,0.0
3,15,20,4,5,0.08585048840342295,0.005237562128416784,0.07934719607021234,0.09235378073663356,19.32023667814054,0.4151378780413791,18.80477492068585,19.835698435595226,34.739258675102384,1.326365202406035,33.09235875480456,36.38615859540021,7.8417327096877045,0.20914060920911784,7.58205034467034,8.10141507470507,15.774058007331409,0.07920562541904741,15.675711233793365,15.872404780869452,30.62341936583304,0.19115173814277325,30.386073134387086,30.860765597278995,6.421916410753224,0.012340764934296535,6.406593327224012,6.437239494282435,5.314348030394325,0.2679751340713343,4.981612954004122,5.647083106784528,0.0,0.0,0.0,0.0,5938492547.0857935,33927067.81869725,5896366528.4107,5980618565.760887,6000000.0,0.0,6000000.0,6000000.0
3,24,10,4,5,0.0827476501205904,0.005648127533770398,0.07573457350464427,0.08976072673653654,19.430719474714103,0.19777506547779902,19.18514929616793,19.676289653260277,35.28095338155088,1.2278441958305597,33.75638344818462,36.80552331491714,7.902572935687687,0.1681921858241062,7.693734753770696,8.111411117604677,15.877424599767602,0.11111356858147425,15.73945888194804,16.015390317587165,30.807765921346192,0.23676441884494745,30.513784066410782,31.101747776281602,4.199511544730029,0.0006814090051829949,4.198665463700242,4.200357625759817,0.044787123460537,0.0250335199933888,0.013703902936431943,0.07587034398464207,0.14081048594212647,0.06018278511631725,0.06608368835156186,0.21553728353269108,6096001063.759138,36580449.5738018,6050580436.48524,6141421691.033036,0.0,0.0,0.0,0.0
3,24,15,4,5,0.08360319625894783,0.004573603107793603,0.07792431793792765,0.08928207457996801,19.289571418973203,0.5068585959753499,18.660223348170504,19.918919489775902,35.20110723960356,0.9576526124909975,34.012024467887706,36.39019001131941,7.866524394542779,0.2071849819047925,7.6092702615431,8.12377852754246,15.857822093985774,0.15172775984788647,15.669427197054548,16.046216990917003,30.733432397530798,0.3434560588978694,30.306975374232362,31.159889420829234,4.1995196059231725,0.0002720732350026054,4.199181782382395,4.19985742946395,0.04722528908975797,0.009997988138291263,0.034811147163973405,0.05963943101554253,0.0,0.0,0.0,0.0,6078819720.965285,57959818.76054252,6006853100.667905,6150786341.262666,0.0,0.0,0.0,0.0
3,24,20,4,5,0.08601730870233189,0.003015591139940225,0.08227295775056585,0.08976165965409792,19.51685571168884,0.3668506474093131,19.061350470082953,19.97236095329473,35.1836026255913,0.7467621318296663,34.25637497127651,36.11083027990609,7.924284700476541,0.15397021942005967,7.733105422227118,8.115463978725963,15.868606070090653,0.13570931680943255,15.700100697187551,16.037111442993755,30.83226697248305,0.2865442642945654,30.476475275616703,31.1880586693494,4.199117880873409,0.000840257865132338,4.1980745629330665,4.200161198813752,0.04638738358621051,0.021009352885061266,0.020300826483271504,0.07247394068914952,0.0,0.0,0.0,0.0,6097619140.344138,48887044.88441941,6036917856.732583,6158320423.955693,6000000.0,0.0,6000000.0,6000000.0
3,30,10,4,5,0.0848601520022882,0.0063418355612918555,0.07698572310330373,0.09273458090127268,19.276971446651864,0.32392986415680797,18.87475939638532,19.67918349691841,35.06586518951101,0.8795115368875343,33.97380737815289,36.157923000869125,7.854595938626799,0.18093615635639987,7.62993402730569,8.079257849947908,15.92470129867911,0.040290742649163,15.874673734070752,15.974728863287469,30.887526187119796,0.10027350621310621,30.76302018448132,31.012032189758273,3.3609839235678463,7.682038284096714e-05,3.3608885384641445,3.361079308671548,0.0,0.0,0.0,0.0,0.06666836646163078,0.04037621832258518,0.016534669786861494,0.11680206313640007,6110268207.793773,11241082.865293734,6096310559.899113,6124225855.688433,42000000.0,0.0,42000000.0,42000000.0
3,30,15,4,5,0.08233050618391892,0.0024538405994248363,0.07928366065428236,0.08537735171355548,19.44777592959393,0.21296268544051797,19.183347830121647,19.712204029066214,34.793968047334815,0.48892342465010274,34.18688943306829,35.40104666160134,7.871261513683967,0.09714108756024953,7.750644922514045,7.991878104853889,15.87445765522487,0.12399395964720389,15.720498819536205,16.028416490913532,30.850062765041923,0.26516988986550505,30.520810859388266,31.17931467069558,3.3609350649149463,5.342900065132594e-05,3.3608687240483777,3.361001405781515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6106833525.760916,42525836.01576799,6054030726.18662,6159636325.335212,42000000.0,0.0,42000000.0,42000000.0
3,30,20,4,5,0.08467176760579571,0.007249917688583185,0.07566980582194131,0.09367372938965011,19.555183577809252,0.40467944154579766,19.05270768442863,20.057659471189876,34.94588257789973,0.45823927039937723,34.376903373281664,35.5148617825178,7.922556719594352,0.040523375506678075,7.872240303142018,7.972873136046687,15.857382262021886,0.09078300399147252,15.744660274316885,15.970104249726887,30.81984060436473,0.21617785116150706,30.551420349368435,31.08826085936103,3.3609440887769155,7.44678992799034e-05,3.3608516246673577,3.3610365528864734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6101927533.967344,37547243.0789484,6055306474.004409,6148548593.93028,48000000.0,0.0,48000000.0,48000000.0
3,15,10,5,5,0.08494545685958081,0.004724136698931087,0.0790796663979249,0.09081124732123673,19.601298947330633,0.4372725853073391,19.058353320753024,20.144244573908242,35.95111220807184,0.476890720643881,35.358974169170885,36.543250246972796,8.049425691784016,0.12184196223957511,7.898138913800633,8.2007124697674,15.88755208250809,0.07549486921391237,15.793812821356074,15.981291343660107,30.855921146242235,0.1712356468608032,30.64330400832604,31.06853828415843,6.405483549149119,0.00738123480211215,6.396318535633048,6.414648562665191,5.566123977789256,0.12042959167922128,5.416590889482787,5.715657066095725,0.14554107662732513,0.1645166515158018,-0.05873332666488107,0.3498154799195313,5967174057.165301,24828707.836982295,5936345144.522201,5998002969.808402,0.0,0.0,0.0,0.0
3,15,15,5,5,0.08219364499302952,0.00389275787055624,0.07736014769143547,0.08702714229462356,19.49313089784043,0.22896845134904303,19.208829015075853,19.777432780605007,35.29125029376547,1.1306861166324138,33.88731804947418,36.69518253805676,7.967393088454979,0.1904203126853213,7.7309550416669115,8.203831135243046,15.853347673078403,0.09308266416857396,15.737770280123392,15.968925066033414,30.817233165886005,0.21661428178559297,30.54827101069607,31.08619532107594,6.4104440219897425,0.012342409726565596,6.395118896181186,6.425769147798299,5.492306208201415,0.24115592439710545,5.19287157892398,5.791740837478851,0.00744047619047619,0.016637410546873434,-0.01321759750891219,0.02809854988986457,5964326678.22632,36331083.28454849,5919215680.096154,6009437676.356486,0.0,0.0,0.0,0.0
3,15,20,5,5,0.0819695525827976,0.003625309479946924,0.07746813631920069,0.08647096884639452,19.546862176924797,0.0921060997602286,19.432497348837558,19.661227005012037,35.0839547232808,0.643939334690156,34.28439843436875,35.88351101219285,7.9222201194600075,0.11510054644295424,7.779303914768211,8.065136324151805,15.864813042292582,0.07942327639953699,15.76619601936789,15.963430065217274,30.80909327346235,0.17589531762071842,30.590690390120088,31.02749615680461,6.4037027618949605,0.010220602377220136,6.39101220788321,6.416393315906711,5.507396665721681,0.13396698448390634,5.341054684140092,5.673738647303271,0.0,0.0,0.0,0.0,5968002464.287169,32949119.347994912,5927090729.020245,6008914199.554094,6000000.0,0.0,6000000.0,6000000.0
3,24,10,5,5,0.08464571776820469,0.0020142190672559463,0.08214473446789741,0.08714670106851197,19.413814007866133,0.3327151157230931,19.00069362701457,19.826934388717696,35.46254479371184,0.26411414838728453,35.1346037642431,35.79048582318058,7.955018989564624,0.06004572643113691,7.880462372809089,8.02957560632016,15.95338022588112,0.16646698687007636,15.746684161395086,16.16007629036715,30.987503542019844,0.35002497584936154,30.55289013103555,31.42211695300414,4.198984371732794,0.0007800414627718392,4.198015822331364,4.199952921134225,0.06075722464727161,0.027853141208128783,0.02617298197225234,0.09534146732229087,0.22345344159111433,0.18158345509883825,-0.002012197274563282,0.44891908045679196,6123036573.471357,63372166.91341184,6044349635.326814,6201723511.615901,0.0,0.0,0.0,0.0
3,24,15,5,5,0.08170961624837146,0.002025663480187579,0.0791944228325464,0.08422480966419653,19.295691423544795,0.18957561345945392,19.060302209374797,19.531080637714794,34.879917779931176,1.0037569512224862,33.63358891065144,36.12624664921091,7.867619987791625,0.1348465793137862,7.700185844976768,8.035054130606483,15.879099657560593,0.11105061669382502,15.741212104833544,16.016987210287642,30.85969360195292,0.32557956866327714,30.45543317299302,31.26395403091282,4.199493989568056,0.0008299980251146953,4.198463410901691,4.200524568234422,0.05581028250472516,0.024879794877133637,0.024917936923093822,0.0867026280863565,0.0,0.0,0.0,0.0,6103351007.216316,56744058.25423299,6032893952.9700575,6173808061.462575,0.0,0.0,0.0,0.0
3,24,20,5,5,0.08341612287742324,0.0048480031977575265,0.07739653184359098,0.0894357139112555,19.24954240146572,0.2470900056738822,18.9427396371045,19.556345165826944,35.481190055078784,0.8363151791002509,34.442767606038664,36.5196125041189,7.932774241417848,0.14550833251918935,7.752101783490108,8.113446699345587,15.841497755346273,0.1254325459109898,15.685752678885557,15.99724283180699,30.78669124031395,0.2802463464656442,30.43871944127942,31.134663039348478,4.198989395204441,0.0007274226298859593,4.198086180713433,4.199892609695449,0.06142964630016362,0.031404036344834456,0.02243638497250007,0.10042290762782717,0.0,0.0,0.0,0.0,6088923189.72991,49969171.040714666,6026878269.028568,6150968110.431252,6000000.0,0.0,6000000.0,6000000.0
3,30,10,5,5,0.08176533978547286,0.002777345906450322,0.07831680936287488,0.08521387020807084,19.66257665714017,0.4014524401487428,19.164107615216427,20.161045699063916,34.73935588056559,0.6316238298450203,33.955091310639446,35.523620450491734,7.903118403924739,0.17316588446663958,7.6881045594654,8.118132248384079,15.891775711832224,0.1136929063664967,15.750607323145793,16.032944100518655,30.874197486408143,0.2500860108018353,30.563674690341106,31.18472028247518,3.3609588345511257,6.133340394093172e-05,3.360882679071565,3.3610349900306864,0.0,0.0,0.0,0.0,0.07516795480354617,0.045867608387940385,0.018215796784531495,0.13212011282256084,6103349103.213554,47066589.75452709,6044908213.197132,6161789993.229977,42000000.0,0.0,42000000.0,42000000.0
3,30,15,5,5,0.08533689619045075,0.0026498821364746255,0.08204663294210693,0.08862715943879457,19.313579541594358,0.4274032086427206,18.78288836470592,19.844270718482797,35.48398253057124,0.36149101535681283,35.03513215112856,35.93283291001392,7.967840019968014,0.06689707183008846,7.884776334291342,8.050903705644686,15.846961177694073,0.14542292777345803,15.666394763764384,16.027527591623763,30.82671877177998,0.27460924220494093,30.485746362160086,31.167691181399874,3.3608932161029967,5.56056310867704e-05,3.3608241725927788,3.3609622596132147,0.001501670608552014,0.0033578375605357804,-0.002667635402181625,0.0056709766192856535,0.0,0.0,0.0,0.0,6105591419.010458,54166374.11033598,6038334982.364417,6172847855.656499,42000000.0,0.0,42000000.0,42000000.0
3,30,20,5,5,0.08110816319165859,0.003834278024383476,0.07634727820967777,0.08586904817363941,19.435493854224607,0.337948213317906,19.015875724490478,19.855111983958736,34.94305867602548,1.2125943259772887,33.43742395703332,36.44869339501764,7.896905668305026,0.22400513596345595,7.618766555566463,8.175044781043589,15.855285079507173,0.13728743570702462,15.684820213184047,16.0257499458303,30.814565254101034,0.31376600204228605,30.424973305504796,31.20415720269727,3.360929612397802,9.878909202003651e-05,3.3608069495388255,3.361052275256778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6096528622.905113,51531477.75080793,6032543842.207697,6160513403.60253,48000000.0,0.0,48000000.0,48000000.0
4,15,10,2,5,0.18128840299835697,0.004977754509499891,0.1751077044320145,0.18746910156469943,19.5778523728654,0.2413062792746156,19.278231053349607,19.877473692381194,35.53979609583865,1.1099897092351247,34.161561835504735,36.91803035617257,8.040421263559525,0.18489277997064169,7.810846555142168,8.269995971976881,11.80585001313343,0.14272108597600122,11.628638378892484,11.983061647374376,30.522760882172474,0.3658570264540095,30.068489383934647,30.9770323804103,6.418717558475772,0.01066519971065627,6.405474963961397,6.431960152990148,5.2673192013356545,0.16880792886485257,5.057716473452825,5.476921929218484,0.10501861659139107,0.07632008658064124,0.010254712744414432,0.1997825204383677,6212624933.100336,62012860.40908106,6135625796.904744,6289624069.295928,0.0,0.0,0.0,0.0
